id;sentencas;documento;respondivel
5726b7fadd62a815002e8dfe;['A torque motor at high voltage provides what?'];A torque motor at high voltage provides what?;1
5726f43ff1498d1400e8f0d4;['MDNA focuses on which type of music?'];MDNA focuses on which type of music?;1
5acd0bfd07355d001abf3245;['What color were Forest players shirts?'];What color were Forest players shirts?;0
57317e8d497a881900248f87;['When was the Armenian Mosaic re-discovered?'];When was the Armenian Mosaic re-discovered?;1
5728d0114b864d1900164ea5;['What groups of minorities could elect a cultural council before the Soviet occupation?'];What groups of minorities could elect a cultural council before the Soviet occupation?;1
56f8dcd39b226e1400dd1131;"[""What are Guinea-Bissau's major exports?""]";What are Guinea-Bissau's major exports?;1
570e704e0b85d914000d7efb;['Who oversees education in Melbourne?'];Who oversees education in Melbourne?;1
57268c25dd62a815002e892a;"[""What is the name of Greece's top domestic basketball league?""]";What is the name of Greece's top domestic basketball league?;1
572fbb69a23a5019007fc900;['On what date did Japan attack Pearl Harbor?'];On what date did Japan attack Pearl Harbor?;1
5ad41c52604f3c001a400577;"[""How many soldiers didn't General Lincoln lead?""]";How many soldiers didn't General Lincoln lead?;0
572999816aef051400155010;['Beetles are also known as what?'];Beetles are also known as what?;1
572ac94d111d821400f38d71;['What is Reading Terminal called now?'];What is Reading Terminal called now?;1
56db43dae7c41114004b4fe0;"[""What was the series' third most watched finale?""]";What was the series' third most watched finale?;1
5705eece75f01819005e778b;"[""In 1817, The Times paper's printer James Lawson passed his business to which family member?""]";In 1817, The Times paper's printer James Lawson passed his business to which family member?;1
5ad261bad7d075001a429050;['What does oxygen form bonds with all other types of?'];What does oxygen form bonds with all other types of?;0
5727c9d34b864d1900163d22;['What would be found with higher recorded volumes?'];What would be found with higher recorded volumes?;1
5726b98f5951b619008f7bde;['What was the name of the GBA team in Raleigh?'];What was the name of the GBA team in Raleigh?;1
5ad4f5dc5b96ef001a10a7b4;['What color are the Anaheim Angels known for?'];What color are the Anaheim Angels known for?;0
5ad00aa277cf76001a6867ed;['Who dies in the 913?'];Who dies in the 913?;0
57324b84e17f3d14004227fe;['What was the name of the blockade and bombing of Japan planed to make them surrender?'];What was the name of the blockade and bombing of Japan planed to make them surrender?;1
570b2526ec8fbc190045b869;['TechRadar honored the 360 by calling it what?'];TechRadar honored the 360 by calling it what?;1
572e84dbcb0c0d14000f1230;['In what year was the EOKA organization founded?'];In what year was the EOKA organization founded?;1
56daf29ee7c41114004b4b66;['Which host quit after the first season?'];Which host quit after the first season?;1
56d12a1817492d1400aabb1a;['What award was presented to Kanye West on August 30, 2015?'];What award was presented to Kanye West on August 30, 2015?;1
5727c6c9ff5b5019007d94e0;['What was a major issue with CD-4 technology?'];What was a major issue with CD-4 technology?;1
572844774b864d190016486e;['Where did bin Laden escape to in Dec 2001?'];Where did bin Laden escape to in Dec 2001?;1
5a7d3c0970df9f001a87502b;['What food related trend was significant in restricted societies?'];What food related trend was significant in restricted societies?;0
570a7d566d058f1900182eab;['What technology has allowed for research into the earlier-evolved parts of the brain?'];What technology has allowed for research into the earlier-evolved parts of the brain?;1
5728ab684b864d1900164bf4;['Which BYU station is available via cable throughout some areas of the U.S.?'];Which BYU station is available via cable throughout some areas of the U.S.?;1
571a28fc10f8ca1400304f12;['How can one higher their memory capacity?'];How can one higher their memory capacity?;1
56db2356e7c41114004b4dfb;['When was a resolution agreed to about Chinese human rights issues in San Francisco?'];When was a resolution agreed to about Chinese human rights issues in San Francisco?;1
5a85c17db4e223001a8e71f7;['Why did humans feel that additional breeding tactics were unnecessary in poultry?'];Why did humans feel that additional breeding tactics were unnecessary in poultry?;0
5a5ad0c09c0277001abe71a8;['What did Martin Luther write in the 15th century?'];What did Martin Luther write in the 15th century?;0
5726f74fdd62a815002e9668;['Who said that Ibn Sina was one of the greatest thinkers?'];Who said that Ibn Sina was one of the greatest thinkers?;1
5acd743707355d001abf4307;['The lowest speed of trains on third-rail systems is limited to what?'];The lowest speed of trains on third-rail systems is limited to what?;0
5ad13467645df0001a2d1144;['What happened when the economic situation got better?'];What happened when the economic situation got better?;0
57300950a23a5019007fcc84;['Safavid Iran peaked during whose reign?'];Safavid Iran peaked during whose reign?;1
5a1c836ab4fb5d0018714636;['Who did Jacksonville support with supplies during the Revolutionary war?'];Who did Jacksonville support with supplies during the Revolutionary war?;0
5725ba4d89a1e219009abd89;['Where was Apprian from?'];Where was Apprian from?;1
5a32e05cbd0d7f001aef94d1;['How much of the vote did Goumba get to win the election?'];How much of the vote did Goumba get to win the election?;0
5a57cf7a770dc0001aeefda3;['What was not able to see through the dense solid core of the Earth?'];What was not able to see through the dense solid core of the Earth?;0
57283dc84b864d19001647db;['Which medium was chapter based like DVD format, Laserdisc or VHS?'];Which medium was chapter based like DVD format, Laserdisc or VHS?;1
5ad0c1f3645df0001a2d01ec;['When was the FA Premier League Agreement signed?'];When was the FA Premier League Agreement signed?;0
5a14d7f2a54d420018529381;['What are the five permanent Security Council Members lacking militarily?'];What are the five permanent Security Council Members lacking militarily?;0
56de3aeccffd8e1900b4b6ae;['What era was characterized by turmoil in Europe?'];What era was characterized by turmoil in Europe?;1
57070f0c9e06ca38007e9357;['The Sierra Madre Occidentals are an extension of which American mountain range?'];The Sierra Madre Occidentals are an extension of which American mountain range?;1
56db3337e7c41114004b4f32;['What actress removed herself from participation in the relay?'];What actress removed herself from participation in the relay?;1
5727c5984b864d1900163cde;['Who founded the Tibetan Empire?'];Who founded the Tibetan Empire?;1
572646e3708984140094c137;"[""What was a major reason Victoria's monarchy was not as popular as some others?""]";What was a major reason Victoria's monarchy was not as popular as some others?;1
5726d382708984140094d28f;['Who also began an inquiry into the question of being?'];Who also began an inquiry into the question of being?;1
5a8475107cf838001a46a810;['How many council members were killed on the EIC?'];How many council members were killed on the EIC?;0
5727fe1c4b864d190016419a;['When did the GSM Association follow suit?'];When did the GSM Association follow suit?;1
5ad25f42d7d075001a428f75;['Where are health and social problems least common?'];Where are health and social problems least common?;0
5a8456db7cf838001a46a75e;['What caused the Greeks to expand their spice trade in the Malaccan straits?'];What caused the Greeks to expand their spice trade in the Malaccan straits?;0
5a7db92970df9f001a87509b;['What type of radiation does not contribute mass?'];What type of radiation does not contribute mass?;0
56f966c39b226e1400dd1403;['Who controls Wake Island?'];Who controls Wake Island?;1
5acecfda32bba1001ae4b50e;['Why do some cops use motorcycles to patrol?'];Why do some cops use motorcycles to patrol?;0
5ad2a2f4d7d075001a429d2b;['The initial prototype shown in March 2005 had how many USB ports?'];The initial prototype shown in March 2005 had how many USB ports?;0
572657b8708984140094c31d;['What are two examples of films that are marketed with speeds above their true ISO speed?'];What are two examples of films that are marketed with speeds above their true ISO speed?;1
56e7877837bdd419002c40b5;['What is the informal name of The National Archives Building?'];What is the informal name of The National Archives Building?;1
572a74697a1753140016af9d;['In what year did the establishment of Coconut Grove occur?'];In what year did the establishment of Coconut Grove occur?;1
572a22256aef0514001552f9;['Europeans gained on the Ottoman empire in what type of technology?'];Europeans gained on the Ottoman empire in what type of technology?;1
56f81fb1aef2371900625def;"[""Tito's cause of death was what?""]";Tito's cause of death was what?;1
5a8352ebe60761001a2eb57d;['In what time period were lagerstatten first found?'];In what time period were lagerstatten first found?;0
5ad2c356d7d075001a42a12c;['Who do black writers say should not recognize their own unique ancestral backgrounds?'];Who do black writers say should not recognize their own unique ancestral backgrounds?;0
572686ac5951b619008f75ab;['In what year did William Maclure begin the process of creating the first geological map of the U.S.?'];In what year did William Maclure begin the process of creating the first geological map of the U.S.?;1
